#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_the_seas_watcher;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_grinport;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_longbow_hall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_longbow_hall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_fletcham;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_hunters_point;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_ironoaks;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_ironoaks;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_ironoaks_castle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_wayncroft;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_timberton;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_waynford_watch;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_oldanchor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_oldanchor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_melford;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_grellport;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_runestone;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_runestone;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_runestone;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_yohnston;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_falcon_tower;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_andleton;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_gulltown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_gulltown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_grafton_keep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_gulltown;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_gull_tower;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_valeresk;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_titans_town;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_ruthermont;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_starfish_spire;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_traddleton;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_lambury;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_hethleham;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_wickenden;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_wickenden;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_candleton;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_beesbury;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_crabs_shore;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_artysfort;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_shorston;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_shelton;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_wickenden;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_godsroost;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_eaglethorpe;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_darkmoor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_clifthaven;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_falkenham;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_faithcliff;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_swallowcliffe;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_old_anchor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_moor_green;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_clifston;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_moonlight;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_crestwalk;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_wycliffe;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_twostone;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_midlor_town;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
title_knight_of_the_bloody_gate;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
title_knight_of_the_bloody_gate_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_sunderland_hall;Sunderland Hall;Manoir Sunderland;;;Villahermana;OJO;;;;;;;;x
b_sweetsister_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_dordon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_birchmoor;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_polesworth;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_biteport_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_sunset_keep_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_coldwater_burn_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_strongsong_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_ironoaks_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_old_anchor_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_easenhall;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_the_eyrie_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_hearts_home_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_gulltown_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_runestone_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_redfort_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_wickenden_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_sunderland;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_skerry;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_snakewood_sept;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_witch_isle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_witch_isle;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_merlin_town;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
b_arwens_point;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
c_griffins_peak;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
