#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBaegons_landing.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCaegons_landing.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEaegons_landing.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCaegons_landing.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAaegons_landing.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCaegons_landing.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDaegons_landing.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCaegons_landing.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAaegons_landing.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCaegons_landing.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAaegons_landing.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCaegons_landing.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAaegons_landing.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expand_red_keep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expand_red_keep_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPKL_expand_red_keep;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expand_fortifications;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expand_fortifications_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPKL_expand_fortifications;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expand_navy;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
expand_navy_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPKL_expand_navy;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCaegons_landing.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAaegons_landing.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBaegons_landing.13;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
create_e_iron_throne;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
create_e_iron_throne_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
create_e_iron_throne_allow;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
create_e_iron_throne_allowKL;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTHaegons_landing.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPEVTOPTHaegons_landing.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
legitimise_orys_baratheon;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
legitimise_orys_baratheon_desc;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPOLDTOWNCROWNLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPOLDTOWNCROWNLANDSEND;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;
TOOLTIPNORMALCROWNLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPlordship_in_crownlands;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPNORMALCROWNLANDSEND;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCroberts_rebellion.21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAroberts_rebellion.21;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCroberts_rebellion.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAroberts_rebellion.22;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_nominated_heir;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdance_of_dragons.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.1;Fire and Blood.;Feu et Sang.;;;Fuego y Sangre.;;;;;;;;x;x
EVTDESCdance_of_dragons.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdance_of_dragons.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdance_of_dragons.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
tooltipdance_of_dragons.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPdance_of_dragons.3A;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdance_of_dragons.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdance_of_dragons.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdance_of_dragons.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdance_of_dragons.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdance_of_dragons.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCdance_of_dragons.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAdance_of_dragons.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBdance_of_dragons.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPDoDFORFIETDRAGONSTONE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPDoDCOGNATIC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPDoDAGNATIC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfeast_for_crows.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CUSTOMTOOLTIPfeast_for_crows.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCfeast_for_crows.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfeast_for_crows.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.8;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
CUSTOMTOOLTIPfeast_for_crows.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.10B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.10;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
cb_stannis_war_north;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfeast_for_crows.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfeast_for_crows.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
d_deep_lake;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_found_liege_lord;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.11B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.11;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.12;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDfeast_for_crows.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCfeast_for_crows.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_respects;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPYOUNGRIFFREINSTATE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPRIVERRUNTOFREYS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.14;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.14;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.14;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPfeast_for_crows.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.15;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.16;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.200;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.201;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPREREFORGEWIDOWSWAILWARAFFC;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPBRFORFIETLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCblackfyre_rebellion.101;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCblackfyre_rebellion.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBAblackfyre_rebellion.102;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
opinion_restored_stark;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.17;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.18;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.19;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDaegons_landing.9;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPHARRENHALCROWNLANDS;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
TOOLTIPHARRENHALCROWNLANDSEND;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.20;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAbleeding_years.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAbleeding_years.1;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTEbleeding_years.2;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.3;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAbleeding_years.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBbleeding_years.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCbleeding_years.4;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.5;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAbleeding_years.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBbleeding_years.6;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCbleeding_years.7;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.52;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.52;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.54B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.5600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.5600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.5600;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.5601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.5601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.5601B;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.5601C;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.5601D;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.5601;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTDfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTEfeast_for_crows.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBfeast_for_crows.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTTITLEfeast_for_crows.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTDESCfeast_for_crows.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAfeast_for_crows.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
