#CODE;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.26;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.26;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.26;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.27;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.28;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.29;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.29;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.29;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.30;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.31;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.32;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.33;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.34;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.34;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.34;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.35;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.35;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.35;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.36;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.36;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.36;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.37;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.37;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.37;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.38;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.38;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.38;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.39;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.39;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.39;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.40;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.40;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.40;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.41;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.41;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.41;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.42;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.42;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.42;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.43;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.43;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.43;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.44;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.44;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.44;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.45;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.45;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.45;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.46;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.46;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.46;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.47;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.47;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.47;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.48;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.48;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.48;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.49;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.49;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.49;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.50;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.51;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.52;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.52;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.52;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.53;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.54;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.55;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.56;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.57;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.58;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.59;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.60;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.61;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.62;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.63;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.64;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.65;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.66;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.66;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.66;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.67;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.67;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.67;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.68;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.68;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.68;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.69;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.69;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.69;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.70;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.70;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.70;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.71;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.71;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.71;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.72;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.72;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.72;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.73;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.73;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.73;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.74;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.74;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.74;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.75;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.75;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.75;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.76;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.77;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.77;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.77;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.78;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.78;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.78;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.79;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.79;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.79;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.80;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.80;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.80;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.81;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.81;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.81;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.82;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.83;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.83;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.83;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.84;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.85;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.85;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.85;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.86;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.87;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.87;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.87;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.88;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.88;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.88;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.89;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.89;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.89;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.90;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.91;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.91;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.91;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.92;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.92;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.92;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.93;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.93;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.93;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.94;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.94;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.94;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTAcadet.95;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTBcadet.95;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
EVTOPTCcadet.95;Hodor;Hodor;Hodor;Hodor;Hodor;;;;;;;;;x
